id,creator0,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,type0,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,material0,material1,material2,material3,material4,material5,material6,material7,material8,material9,material10,material11,material12,material13,material14,material15,material16,material17,material18,material19,material20,material21,material22,material23,material24,material25,material26,material27,material28,date0,date1,date2
0000171,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,leisteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175 -  1200,,
0000502,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000731,anoniem,,,,,,,,,,,,haarsieraad,,,,,,,,,,,,,,,koraal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000309,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000201,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000077,anoniem,,,,,,,,,,,,wijnkaraf,,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1400,,
0000411,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 -  1600,,
0000949,anoniem,,,,,,,,,,,,schotel,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000149,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1793,,
0000785,anoniem,,,,,,,,,,,,spiegel,handvat,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1400,,
0000977,anoniem,,,,,,,,,,,,theepot,theepot,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1720,,
0000922,Saint-Aubin Gabriel Jacques de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772 -  1774,,
0000130,Loutherbourg Philippe Jacques de (II),,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1812,,
0000926,anoniem,,,,,,,,,,,,textiel,fragment,,,,,,,,,,,,,,zijde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781 -  1789,,
0000398,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1700,,
0000262,Shoami Ietake,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000763,anoniem,,,,,,,,,,,,beeldhouwwerk,,,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  900,,
0000505,anoniem,,,,,,,,,,,,wierookbrander,hiire,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000546,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000271,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000809,anoniem,,,,,,,,,,,,figuur,,,,,,,,,,,,,,,ivoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1680 - ca. 1720,,
0000875,anoniem,,,,,,,,,,,,beeldhouwwerk,,,,,,,,,,,,,,,hout,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000529,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000616,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1800,,
0000102,Fokke Simon,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1710 - ca. 1779,,
0000157,Lavallée-Poussin Etienne de,Solimena Francesco,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762 -  1777,,
0000818,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1525 - ca. 1550,,
0000774,anoniem,,,,,,,,,,,,offerblad,talam,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1500,,
0000408,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1475 - ca. 1500,,
0000367,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000187,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Avalokitesvara,,,,,,,,,,,,,brons,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050 -  1200,,
0000681,anoniem,,,,,,,,,,,,beeldhouwwerk,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000687,Tatsu,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000973,,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000409,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1450 - ca. 1500,,
0000092,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Krishna,,,,,,,,,,,,,messing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 -  1600,,
0000665,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125 -  1175,,
0000978,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1720,,
0000702,anoniem,,,,,,,,,,,,herenkleding,jas,mantel,,,,,,,,,,,,,zijde,fluweel,taf,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000306,Hazama,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,tin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000410,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1300 - ca. 1400,,
0000436,Mennicken Jan Baldems,,,,,,,,,,,,kan,,,,,,,,,,,,,,,steengoed,glazuur,tin,,,,,,,,,,,,,,,,,,,,,,,,,,,1602 -  1602,,
0000017,anoniem,,,,,,,,,,,,drinkgerei,bokaal,,,,,,,,,,,,,,aardewerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000 -  -1000,,
0000611,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000189,anoniem,,,,,,,,,,,,beeldhouwwerk,vaas,,,,,,,,,,,,,,kalksteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368 -  1644,,
0000994,anoniem,,,,,,,,,,,,vaas,fles,knobbelfles,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1725,,
0000497,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000894,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1500,,
0000237,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000898,anoniem,,,,,,,,,,,,theekom,,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000924,Saint-Aubin Gabriel Jacques de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740 -  1840,,
0000097,David Louis,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1825,,
0000935,anoniem,,,,,,,,,,,,schildering,Thang-ka,,,,,,,,,,,,,,linnen,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000724,anoniem,,,,,,,,,,,,kruik,baardmankruik,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530 -  1560,,
0000914,Robert Hubert,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760 -  1770,,
0000679,Mitsunaga,,,,,,,,,,,,beeldhouwwerk,masker,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,,
0000832,anoniem,,,,,,,,,,,,bord (vaatwerk),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1300 - ca. 1300,,
0000364,anoniem,,,,,,,,,,,,kan,schenkkan,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 900 - ca. 1000,,
0000491,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000057,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100 -  100,,
0000758,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,fragment,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600 -  930,,
0000469,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000046,anoniem,,,,,,,,,,,,ritueel object,hu,wijnvat,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-500 -  -200,,
0000132,Le Clerc Pierre Thomas,Desrais Claude-Nicolas,,,,,,,,,,,tekening,ontwerp,kostuumstudie,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1796,,
0000533,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000099,Cochin Charles Nicolas (II),,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725 -  1790,,
0000125,Jeaurat Etienne,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709 -  1789,,
0000049,anoniem,,,,,,,,,,,,ritueel object,hu,wijnbeker,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-500 -  -200,,
0000540,anoniem,,,,,,,,,,,,doos,wierookdoos,kogo,,,,,,,,,,,,,steengoed,glazuur,email,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000294,Sadashichi Masayoshi,Ito Masatsune,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,koper,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1800,,
0000511,Chojiro,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1575 - ca. 1600,,
0000083,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Boeddha-beeld,,,,,,,,,,,,,zandsteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900 -  1100,,
0000541,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000770,anoniem,,,,,,,,,,,,lamp,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1500,,
0000247,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000823,anoniem,,,,,,,,,,,,waterdruppelaar,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1625 - ca. 1650,,
0000141,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1793,,
0000030,Boucher François,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1734,,
0000056,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100 -  100,,
0000156,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762 -  1777,,
0000871,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,aardewerk,glazuur,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,1100 -  1300,,
0000423,anoniem,,,,,,,,,,,,kruik,baardmankruik,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1525 - ca. 1550,,
0000006,Bos Balthazar van den,Lombard Lambert,,,,,,,,,,,prent,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553 -  1553,,
0000131,Lépicié Nicolas Bernard,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745 -  1784,,
0000119,Fragonard Jean Honoré,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742 -  1806,,
0000481,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000518,anoniem,,,,,,,,,,,,wierookdoos,kogo,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000026,Boitard François,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680 -  1715,,
0000684,Hokusai Katsushika,Ando Enshi,Hishiya Kinbei,Suwaraya Mohei,Suwaraya Ihachi,,,,,,,,boek,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815 -  1815,,
0000888,anoniem,anoniem,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,geelkoper,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,1100 -  1200,,
0000472,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000064,anoniem,,,,,,,,,,,,decoratief object,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-500 -  -200,,
0000579,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000326,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1100 - ca. 1300,,
0000158,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1793,,
0000551,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000962,anoniem,,,,,,,,,,,,pot,dekselpot,,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1640 - ca. 1645,,
0000713,Pillement Jean Baptiste,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771 -  1771,,
0000706,Nicolle Victor Jean,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787 -  1811,,
0000851,anoniem,anoniem,anoniem,,,,,,,,,,beeldhouwwerk,beeld,Boeddha-beeld,,,,,,,,,,,,,brons,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 700 - ca. 800,,
0000939,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640 -  1650,,
0000449,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1725,,
0000435,anoniem,,,,,,,,,,,,kruik,baardmankruik,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607 -  1607,,
0000838,anoniem,,,,,,,,,,,,kop,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000606,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000124,Julien Simon,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745 -  1800,,
0000714,Pillement Jean Baptiste,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771 -  1771,,
0000059,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-300 -  -200,,
0000055,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200 -  -100,,
0000080,anoniem,,,,,,,,,,,,grafvaas,,,,,,,,,,,,,,,aardewerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000615,anoniem,,,,,,,,,,,,doos,ryoshibako,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850 -  1900,,
0000394,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1630 - ca. 1645,,
0000196,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,zandsteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150 -  1250,,
0000456,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000452,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000624,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000098,Chardin Jean Baptiste Siméon,Chantereau Jérome François,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709 -  1779,ca. 1710 -  1757,
0000861,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 -  1200,,
0000745,anoniem,,,,,,,,,,,,fragment,muurschildering,,,,,,,,,,,,,,leem,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1400,,
0000480,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000793,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1600,,
0000636,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,goud,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1800,,
0000941,anoniem,,,,,,,,,,,,kom,kraaikop,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000836,anoniem,,,,,,,,,,,,kop,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000405,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1675 - ca. 1700,,
0000971,,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000923,Saint-Aubin Gabriel Jacques de,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774 -  1775,,
0000106,Dieu Antoine,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672 -  1727,,
0000961,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,1635 -  1650,,
0000807,anoniem,,,,,,,,,,,,plaque,,,,,,,,,,,,,,,koper,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000454,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1500 - ca. 1600,,
0000767,anoniem,,,,,,,,,,,,beeldhouwwerk,beeldengroep,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900 -  1200,,
0000477,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000855,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Visjnoe,,,,,,,,,,,,,speksteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750 -  825,,
0000812,Zhang Cheng,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1400,,
0000631,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1775 - ca. 1800,,
0000638,anoniem,,,,,,,,,,,,suzuribako,schrijfcassette,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000386,anoniem,,,,,,,,,,,,kan,schenkkan,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000482,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000397,anoniem,,,,,,,,,,,,wierookbrander,,,,,,,,,,,,,,,blanc de Chine,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675 -  1700,,
0000213,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,suassa,shibuichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000336,anoniem,,,,,,,,,,,,scepter,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736 -  1795,,
0000891,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,verguldsel,turkoois,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000915,Restout Jean (II),,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702 -  1768,,
0000765,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Nandin,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450 -  1450,,
0000027,Boitard François,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680 -  1715,,
0000619,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1800 - ca. 1800,,
0000794,anoniem,,,,,,,,,,,,spiegel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 -  1500,,
0000259,Nukagawa Yasunori,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,shibuichi,goud,zilver,koper,suassa,,,,,,,,,,,,,,,,,,,,,,,,,1725 -  1825,,
0000295,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,koper,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000062,anoniem,,,,,,,,,,,,ritueel object,ceremonieel wapen,hellebaard,,,,,,,,,,,,,brons,turkoois,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1700 -  -1100,,
0000304,Ito Masakata,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000314,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000629,Gyokuzan Okada,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1800 - ca. 1800,,
0000630,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1800,,
0000532,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
